Image,Name,Price,Param,Location
https://images.tori.fi/api/v1/imagestori/images/3730917395.jpg?rule=thumb_280x210,"PEUGEOT 308 1,6 diesel",1 580 €,2008|340 250 km|1.6 l|Diesel,Uusimaa
https://images.tori.fi/api/v1/imagestori/images/3721381507.jpg?rule=thumb_280x210,Toyota LandCruiser,18 800 €(alv.väh.kelp.),2004|295 000 km|3.0 l|Diesel,Pirkanmaa
https://images.tori.fi/api/v1/imagestori/images/3722243530.jpg?rule=thumb_280x210,Alfa Romeo Giulietta 170hp,8 900 €,2011|151 000 km|1.4 l|Bensiini,Pirkanmaa
https://images.tori.fi/api/v1/imagestori/images/3710919663.jpg?rule=thumb_280x210,Citroen Xsara 2.0 HDi 2002,1 100 €,2002|290 000 km|2.0 l|Diesel,Pohjois-Pohjanmaa
,Henkilöauto alle 2000eur,,,Kymenlaakso
,Kia Ceed,19 900 €,2018|33 000 km|1.4 l|Bensiini,Pirkanmaa
https://images.tori.fi/api/v1/imagestori/images/3671791031.jpg?rule=thumb_280x210,"Ford Transit Van 2,2 Tdi",Päivävuokra 70 €/pv,,Pirkanmaa
,4 veto pakettiauto,,,Pohjois-Pohjanmaa
,Renault Laguna II varaosaautoksi,,,Päijät-Häme
,TOYOTA Yaris,14 990 €,2016|12 000 km|1.3 l|Bensiini,Kymenlaakso
https://images.tori.fi/api/v1/imagestori/images/100044144738.jpg?rule=thumb_280x210,VOLVO XC60,13 800 €,2010|317 000 km|2.4 l|Diesel,Uusimaa
https://images.tori.fi/api/v1/imagestori/images/1218723713.jpg?rule=thumb_280x210,Volkswagen Passat,13 499 €,2014|93 600 km|1.6 l|Diesel,Pohjois-Pohjanmaa
https://images.tori.fi/api/v1/imagestori/images/3723244759.jpg?rule=thumb_280x210,Mercedes-benz c 220 cdi,6 150 €,2004|218 000 km|Diesel,Pohjois-Pohjanmaa
,Ww passat farkku p -auto,3 750 €,2008|275 000 km|1.9 l|Diesel,Pohjois-Pohjanmaa
https://images.tori.fi/api/v1/imagestori/images/3763269094.jpg?rule=thumb_280x210,Toyota Rav4,6 700 €,2006|301 000 km|2.0 l|Bensiini,Pohjois-Pohjanmaa
,FORD Kuga,26 890 €,2018|54 000 km|1.5 l|Diesel,Pirkanmaa
https://images.tori.fi/api/v1/imagestori/images/8883637107.jpg?rule=thumb_280x210,Mercedes-Benz S 320 CDI,15 490 €,2007|241 000 km|Diesel,Varsinais-Suomi
https://images.tori.fi/api/v1/imagestori/images/8898081187.jpg?rule=thumb_280x210,"Mercedes-Benz E 220CDI automaatti farmari, vetok",17 900 €,2011|173 000 km|Diesel,Varsinais-Suomi
https://images.tori.fi/api/v1/imagestori/images/8874803440.jpg?rule=thumb_280x210,Mercedes-Benz E 220CDI aut. vetok. Webasto,4 990 €,2005|449 000 km|2.1 l|Diesel,Varsinais-Suomi
,AUDI A3,18 400 €,2015|64 000 km|1.4 l|Bensiini,Uusimaa
https://images.tori.fi/api/v1/imagestori/images/3753733206.jpg?rule=thumb_280x210,Citroen C4 1.4i -05,1 490 €,2005|165 000 km|1.4 l|Bensiini,Satakunta
https://images.tori.fi/api/v1/imagestori/images/100044146913.jpg?rule=thumb_280x210,VOLKSWAGEN Golf,6 500 €,2009|257 000 km|2.0 l|Diesel,Keski-Suomi
https://images.tori.fi/api/v1/imagestori/images/3760647963.jpg?rule=thumb_280x210,Nissan almera,750 €,2001|Bensiini,Uusimaa
https://images.tori.fi/api/v1/imagestori/images/100044143462.jpg?rule=thumb_280x210,SKODA Superb Combi,27 500 €,2017|68 000 km|1.4 l|Bensiini,Kymenlaakso
https://images.tori.fi/api/v1/imagestori/images/3786426208.jpg?rule=thumb_280x210,Toyota avensis farmari,1 500 €,2001|340 000 km|1.6 l|Bensiini,Etelä-Savo
https://images.tori.fi/api/v1/imagestori/images/3726705233.jpg?rule=thumb_280x210,Renault Megane 1.6 16V Confort Authentique 2d,900 €,2003|191 500 km|Bensiini,Pohjois-Karjala
https://images.tori.fi/api/v1/imagestori/images/100044155577.jpg?rule=thumb_280x210,Volkswagen Tiguan,37 700 €,2021|1.5 l|Bensiini,Kymenlaakso
https://images.tori.fi/api/v1/imagestori/images/100044147323.jpg?rule=thumb_280x210,VOLKSWAGEN Transporter,5 900 €(alv.väh.kelp.),2007|290 000 km|2.5 l|Diesel,Pohjois-Pohjanmaa
https://images.tori.fi/api/v1/imagestori/images/3475062893.jpg?rule=thumb_280x210,Ford Mondeo 2.0 tdci Titanium Business,10 700 €,2016|297 700 km|2.0 l|Diesel,Pohjois-Karjala
https://images.tori.fi/api/v1/imagestori/images/3731889753.jpg?rule=thumb_280x210,Volvo S60 2.4t3 flexfuel,2 350 €,2001|398 530 km|2.4 l|Bensiini,Pohjois-Savo
,NISSAN Qashqai,13 990 €,2015|84 000 km|1.2 l|Bensiini,Uusimaa
https://images.tori.fi/api/v1/imagestori/images/2558548406.jpg?rule=thumb_280x210,Toyota Carina e Nova S leimaa 10/2021 asti,950 €,1995|475 500 km|1.6 l|Bensiini,Satakunta
,Ost. Chevrolet,,,Pirkanmaa
https://images.tori.fi/api/v1/imagestori/images/1793450436.jpg?rule=thumb_280x210,Mercedes B170,3 800 €,2006|192 000 km|1.7 l|Bensiini,Pohjois-Pohjanmaa
https://images.tori.fi/api/v1/imagestori/images/3785280624.jpg?rule=thumb_280x210,Seat Leon 1.8-20VT TS -04 219tkm,3 700 €,2004|219 000 km|1.8 l|Bensiini,Pohjois-Karjala
https://images.tori.fi/api/v1/imagestori/images/3709137875.jpg?rule=thumb_280x210,Nissan  1.6i ,450 €,1998|214 000 km|1.6 l|Bensiini,Kainuu
https://images.tori.fi/api/v1/imagestori/images/100044142292.jpg?rule=thumb_280x210,TOYOTA Avensis,18 390 €,2013|84 000 km|1.8 l|Bensiini,Uusimaa
https://images.tori.fi/api/v1/imagestori/images/3743202280.jpg?rule=thumb_280x210,Audi A4 1.8 Turbo 4d A 163 hp juuri katsastettu,5 400 €,2006|246 000 km|Bensiini,Pohjois-Pohjanmaa
https://images.tori.fi/api/v1/imagestori/images/2923572206.jpg?rule=thumb_280x210,Bmw 330d e91 manuaali vaihteinen avaimeton käynnis,9 450 €,2008|298 000 km|3.0 l|Diesel,Pohjois-Pohjanmaa
,AUDI A4,13 490 €,2013|254 000 km|2.0 l|Diesel,Pohjois-Savo
https://images.tori.fi/api/v1/imagestori/images/1407990568.jpg?rule=thumb_280x210,Citroen c3,2 450 €,2006|84 600 km|1.4 l|Bensiini,Pirkanmaa
https://images.tori.fi/api/v1/imagestori/images/9894049794.jpg?rule=thumb_280x210,"Kia Pro Ceed 1,6 CRDi Active",6 300 €,2012|190 000 km|1.6 l|Diesel,Kymenlaakso
,VOLVO XC40,48 900 €,2019|39 000 km|2.0 l|Bensiini,Uusimaa
https://images.tori.fi/api/v1/imagestori/images/3762395731.jpg?rule=thumb_280x210,Volkswagen polo 1.4 tdi,450 €,2004|450 000 km|Diesel,Lappi
https://images.tori.fi/api/v1/imagestori/images/100044151210.jpg?rule=thumb_280x210,VOLVO S80,6 990 €,2008|319 000 km|2.4 l|Diesel,Kanta-Häme
https://images.tori.fi/api/v1/imagestori/images/3516898288.jpg?rule=thumb_280x210,Volvo v70 diesel d5 03,1 650 €,2003|572 507 km|2.0 l|Bensiini,Pohjois-Pohjanmaa
https://images.tori.fi/api/v1/imagestori/images/7152622969.jpg?rule=thumb_280x210,VOLVO V50 2.0 AJ-TECH BIXENON NAVI HUIPPUVARUSTEIN,4 600 €,2009|343 000 km|Diesel,Keski-Suomi
https://images.tori.fi/api/v1/imagestori/images/7404405034.jpg?rule=thumb_280x210,Toyota RAV4 Active Edition 2.0 D-4D AWD,21 900 €,2015|118 000 km|Diesel,Varsinais-Suomi
https://images.tori.fi/api/v1/imagestori/images/3703120203.jpg?rule=thumb_280x210,Peugeot Boxer 1.9 TDI,1 150 €,1999|330 000 km|Diesel,Pohjois-Pohjanmaa
https://images.tori.fi/api/v1/imagestori/images/3605478430.jpg?rule=thumb_280x210,Fiat Punto,850 €,2002|237 000 km|Bensiini,Uusimaa
https://images.tori.fi/api/v1/imagestori/images/3773482439.jpg?rule=thumb_280x210,"mazda 3 1,6td -05",560 €,2005|281 000 km|Diesel,Pohjois-Pohjanmaa
https://images.tori.fi/api/v1/imagestori/images/3726456734.jpg?rule=thumb_280x210,Fiat Scudo 2.0 Jtd. 2001 245403km,1 690 €,2001|245 403 km|Diesel,Lappi
,VOLVO XC40,40 900 €,2019|38 000 km|2.0 l|Bensiini,Uusimaa
https://images.tori.fi/api/v1/imagestori/images/100044147056.jpg?rule=thumb_280x210,VOLKSWAGEN Touareg,25 900 €,2011|196 000 km|3.0 l|Hybridi,Päijät-Häme
https://images.tori.fi/api/v1/imagestori/images/100044145801.jpg?rule=thumb_280x210,FORD Transit Courier,10 400 €(alv.väh.kelp.),2018|131 000 km|1.5 l|Diesel,Uusimaa
,Henkilöautot/pakettiautot,,,Keski-Suomi
https://images.tori.fi/api/v1/imagestori/images/100044156234.jpg?rule=thumb_280x210,Audi A3,21 900 €(alv.väh.kelp.),2017|94 000 km|1.4 l|Bensiini,Varsinais-Suomi
,BMW 530,16 800 €,2009|184 000 km|3.0 l|Diesel,Päijät-Häme
https://images.tori.fi/api/v1/imagestori/images/3564159129.jpg?rule=thumb_280x210,Ford transit t280,1 800 €,2002|307 000 km|2.0 l|Diesel,Lappi
https://images.tori.fi/api/v1/imagestori/images/3233302775.jpg?rule=thumb_280x210,OPEL SIGNUM 5D ELEGANZE 2.2 BENS. -04,1 565 €,2004|341 000 km|2.2 l|Bensiini,Etelä-Savo
,FORD Focus,16 890 €,2018|79 000 km|1.0 l|Bensiini,Pirkanmaa
,BMW 320,39 800 €,2019|9 000 km|2.0 l|Bensiini,Pohjois-Savo
,TOYOTA C-HR,22 400 €,2017|70 000 km|1.8 l|Hybridi,Kanta-Häme
,MERCEDES-BENZ C,15 800 €,2010|135 000 km|1.8 l|Bensiini,Kanta-Häme
,NISSAN QASHQAI,10 900 €,2013|143 000 km|1.6 l|Bensiini,Pohjois-Pohjanmaa
https://images.tori.fi/api/v1/imagestori/images/2331273098.jpg?rule=thumb_280x210,BMW 525d TwinPower Turbo F11 Touring,18 400 €,2014|165 000 km|2.0 l|Diesel,Keski-Suomi
https://images.tori.fi/api/v1/imagestori/images/100044148760.jpg?rule=thumb_280x210,TOYOTA Aygo,8 980 €,2017|57 000 km|1.0 l|Bensiini,Pirkanmaa
https://images.tori.fi/api/v1/imagestori/images/3776346920.jpg?rule=thumb_280x210,Vw Bora,1 300 €,1999|211 000 km|1.6 l|Bensiini,Satakunta
,Volvo XC60,31 800 €,2017|157 000 km|2.4 l|Diesel,Uusimaa
https://images.tori.fi/api/v1/imagestori/images/100044146102.jpg?rule=thumb_280x210,AUDI A4,22 800 €,2016|144 000 km|2.0 l|Diesel,Kanta-Häme
,FORD Mondeo,26 490 €,2017|76 000 km|1.5 l|Bensiini,Pirkanmaa
,Skoda Superb,37 890 €(alv.väh.kelp.),2018|104 000 km|2.0 l|Bensiini,Uusimaa
https://images.tori.fi/api/v1/imagestori/images/3706580677.jpg?rule=thumb_280x210,Mercedes Vito,2 100 €,2001|250 000 km|2.1 l|Diesel,Pohjois-Savo
https://images.tori.fi/api/v1/imagestori/images/3783394692.jpg?rule=thumb_280x210,Nissan x trail 2.2 Di VIP,4 000 €,2003|293 000 km|Diesel,Pohjois-Karjala
https://images.tori.fi/api/v1/imagestori/images/0882351956.jpg?rule=thumb_280x210,Mitsubishi outlander 2.0d -07,5 000 €,2007|337 000 km|2.0 l|Diesel,Pohjois-Pohjanmaa
https://images.tori.fi/api/v1/imagestori/images/3448436511.jpg?rule=thumb_280x210,NISSAN X-TRAIL 2.5 SPORT 4X4 BENS. AUTOM. -04,2 765 €,2004|328 000 km|2.5 l|Bensiini,Etelä-Savo
https://images.tori.fi/api/v1/imagestori/images/100044148106.jpg?rule=thumb_280x210,Fiat Ducato,21 500 €(alv.väh.kelp.),2018|91 000 km|2.3 l|Diesel,Varsinais-Suomi
https://images.tori.fi/api/v1/imagestori/images/100044149203.jpg?rule=thumb_280x210,VOLKSWAGEN GOLF,20 800 €,2018|45 000 km|1.0 l|Bensiini,Kymenlaakso
https://images.tori.fi/api/v1/imagestori/images/2476547848.jpg?rule=thumb_280x210,Peugeot 206 Midnight,850 €,2003|258 000 km|1.1 l|Bensiini,Kymenlaakso
,MERCEDES-BENZ Cls,9 300 €,2004|227 000 km|3.5 l|Bensiini,Päijät-Häme
https://images.tori.fi/api/v1/imagestori/images/100044147479.jpg?rule=thumb_280x210,RENAULT Trafic,6 890 €,2007|188 000 km|2.5 l|Diesel,Uusimaa
https://images.tori.fi/api/v1/imagestori/images/5575140652.jpg?rule=thumb_280x210,Mercedes-Benz 320 CDI 300hv/600nm,5 000 €,2005|474 000 km|3.0 l|Diesel,Varsinais-Suomi
https://images.tori.fi/api/v1/imagestori/images/2368475186.jpg?rule=thumb_280x210,Daewoo Evanda V2004,1 200 €,2004|246 000 km|2.0 l|Bensiini,Pohjois-Karjala
,RENAULT Trafic,18 890 €,2018|50 000 km|1.6 l|Diesel,Pirkanmaa
https://images.tori.fi/api/v1/imagestori/images/3755411892.jpg?rule=thumb_280x210,Volkswagen Touareg,5 300 €,2004|392 000 km|2.5 l|Diesel,Uusimaa
,VOLVO XC60,59 800 €,2020|13 000 km|2.0 l|Hybridi,Päijät-Häme
https://images.tori.fi/api/v1/imagestori/images/2671333293.jpg?rule=thumb_280x210,Skoda roomster 1.4 tdi,1 999 €,2007|343 346 km|1.4 l|Diesel,Pohjois-Karjala
,VOLVO V60,30 890 €,2018|120 000 km|2.0 l|Diesel,Pohjois-Pohjanmaa
https://images.tori.fi/api/v1/imagestori/images/100044167790.jpg?rule=thumb_280x210,Lexus CT,12 400 €,2011|211 000 km|1.8 l|Hybridi,Uusimaa
,Hakusessa lada pellolle,,,Kanta-Häme
https://images.tori.fi/api/v1/imagestori/images/100044140839.jpg?rule=thumb_280x210,Peugeot 206,1 190 €,2001|226 000 km|1.4 l|Bensiini,Kanta-Häme
https://images.tori.fi/api/v1/imagestori/images/3701083725.jpg?rule=thumb_280x210,Siisti mazda 6,3 750 €,2010|318 000 km|2.2 l|Diesel,Satakunta
https://images.tori.fi/api/v1/imagestori/images/100044147159.jpg?rule=thumb_280x210,PEUGEOT 307,3 490 €,2008|162 000 km|1.6 l|Bensiini,Päijät-Häme
https://images.tori.fi/api/v1/imagestori/images/100044148598.jpg?rule=thumb_280x210,BMW X5,109 800 €,2020|8 000 km|3.0 l|Hybridi,Uusimaa
,Skoda Octavia,16 890 €(alv.väh.kelp.),2016|168 000 km|1.8 l|Bensiini,Uusimaa
,FORD Fiesta,8 290 €,2012|35 000 km|1.2 l|Bensiini,Kanta-Häme
https://images.tori.fi/api/v1/imagestori/images/100044156583.jpg?rule=thumb_280x210,SKODA FABIA,16 990 €,2018|61 000 km|1.0 l|Bensiini,Uusimaa
https://images.tori.fi/api/v1/imagestori/images/3790431124.jpg?rule=thumb_280x210,Volvo V70 Business Summum aut D4 (2015),16 900 €,2015|228 000 km|2.0 l|Diesel,Pirkanmaa
https://images.tori.fi/api/v1/imagestori/images/5699631805.jpg?rule=thumb_280x210,Bmw 330d gt x-drive m-sport,37 900 €,2015|67 000 km|3.0 l|Diesel,Pohjois-Pohjanmaa
,Toyota Verso,5 900 €,2012|389 000 km|2.0 l|Diesel,Lappi
,Ford focus,Päivävuokra 15 €/pv,,Pohjois-Savo
https://images.tori.fi/api/v1/imagestori/images/100044158260.jpg?rule=thumb_280x210,Mercedes-Benz Vito,18 490 €,2013|103 000 km|2.1 l|Diesel,Varsinais-Suomi
,Volkswagen Polo,12 890 €(alv.väh.kelp.),2017|59 000 km|1.4 l|Diesel,Uusimaa
,Toyota Auris,19 900 €,2017|42 000 km|1.8 l|Hybridi,Etelä-Savo
,TOYOTA PRIUS,16 700 €,2013|105 000 km|1.8 l|Hybridi,Varsinais-Suomi
https://images.tori.fi/api/v1/imagestori/images/3778048286.jpg?rule=thumb_280x210,"Volkswagen Passat Variant 1,6 TDI 88 BM T DSG",13 500 €,2015|193 000 km|Diesel,Pohjois-Pohjanmaa
https://images.tori.fi/api/v1/imagestori/images/3725016249.jpg?rule=thumb_280x210,Saab 9-3 2.0L VM 2000 184Tkm,2 450 €,2000|184 000 km|Bensiini,Keski-Suomi
,BMW 530,17 890 €,2009|224 000 km|3.0 l|Diesel,Uusimaa
https://images.tori.fi/api/v1/imagestori/images/3734731554.jpg?rule=thumb_280x210,Ford c-max ensimmäiseltä omistajalta 126 tkm,4 300 €,2008|126 600 km|1.8 l|Diesel,Pirkanmaa
https://images.tori.fi/api/v1/imagestori/images/3782373848.jpg?rule=thumb_280x210,"Opel Asra 1.6 kats. 7/21,2renk.-99",599 €,1999|350 000 km|Bensiini,Pirkanmaa
https://images.tori.fi/api/v1/imagestori/images/100044149631.jpg?rule=thumb_280x210,TOYOTA Corolla,4 860 €,2007|228 000 km|1.6 l|Bensiini,Uusimaa
https://images.tori.fi/api/v1/imagestori/images/3773563903.jpg?rule=thumb_280x210,Kia Ceed 1.6 Diesel farmari,4 550 €,2010|147 000 km|1.6 l|Diesel,Keski-Suomi
,VOLKSWAGEN TRANSPORTER,39 680 €(alv.väh.kelp.),2021|1 000 km|2.0 l|Diesel,Pohjois-Pohjanmaa
https://images.tori.fi/api/v1/imagestori/images/6562186071.jpg?rule=thumb_280x210,NISSAN RIMERA,1 700 €,2005|269 000 km|Bensiini,Pohjois-Pohjanmaa
https://images.tori.fi/api/v1/imagestori/images/3777244005.jpg?rule=thumb_280x210,Peugeot Boxer,4 500 €(alv.väh.kelp.),2007|330 000 km|2.2 l|Diesel,Pohjois-Savo
https://images.tori.fi/api/v1/imagestori/images/3799729853.jpg?rule=thumb_280x210,Opel zafira 1.8 ,500 €,2003|322 555 km|Bensiini,Varsinais-Suomi
https://images.tori.fi/api/v1/imagestori/images/100044158159.jpg?rule=thumb_280x210,BMW 520,14 200 €,2012|206 000 km|2.0 l|Diesel,Pirkanmaa
,RENAULT Kadjar,18 800 €,2016|19 000 km|1.2 l|Bensiini,Päijät-Häme
,FORD Mondeo,7 400 €,2012|240 000 km|1.6 l|Diesel,Kanta-Häme
,VOLVO V60 Cross Country,26 800 €,2017|93 000 km|2.4 l|Diesel,Uusimaa
https://images.tori.fi/api/v1/imagestori/images/3781103524.jpg?rule=thumb_280x210,Ford Sierra ,2 000 €,1990|250 000 km,Pohjois-Karjala
,FORD Edge,40 890 €,2018|66 000 km|2.0 l|Diesel,Pirkanmaa
https://images.tori.fi/api/v1/imagestori/images/100044150602.jpg?rule=thumb_280x210,CITROEN C3 Picasso,6 890 €,2012|125 000 km|1.6 l|Diesel,Varsinais-Suomi
,OPEL CORSA,6 400 €,2012|123 000 km|1.2 l|Bensiini,Varsinais-Suomi
https://images.tori.fi/api/v1/imagestori/images/100044146527.jpg?rule=thumb_280x210,HONDA Civic,15 300 €,2015|68 000 km|1.8 l|Bensiini,Uusimaa
,TOYOTA Yaris,4 900 €,2006|137 000 km|1.3 l|Bensiini,Uusimaa
https://images.tori.fi/api/v1/imagestori/images/100044151485.jpg?rule=thumb_280x210,VOLKSWAGEN GOLF,29 500 €,2021|1.0 l,Pohjois-Pohjanmaa
https://images.tori.fi/api/v1/imagestori/images/3699128711.jpg?rule=thumb_280x210,"Fiat Stilo kats 9-2021, jakopää 2-2018, rahoitus",1 590 €,2005|163 000 km|2.0 l|Diesel,Uusimaa
https://images.tori.fi/api/v1/imagestori/images/3771179931.jpg?rule=thumb_280x210,Opel Zafira 2.0 turbo sport,2 300 €,2007|345 000 km,Pohjois-Pohjanmaa
,Ford Focus,5 890 €,2006|332 000 km|2.5 l|Bensiini,Satakunta
,Lexus RC,46 800 €,2019|10 000 km|2.5 l|Hybridi,Uusimaa
https://images.tori.fi/api/v1/imagestori/images/100044150570.jpg?rule=thumb_280x210,SAAB 9-5,5 850 €,2006|233 000 km|2.3 l|Bensiini,Uusimaa
https://images.tori.fi/api/v1/imagestori/images/3739262339.jpg?rule=thumb_280x210,"VW passat 1,9tdi",1 100 €,2002|440 000 km|1.9 l|Diesel,Pirkanmaa
,OPEL Insignia,6 200 €,2009|206 000 km|1.8 l|Bensiini,Kymenlaakso
,FORD FOCUS,9 200 €,2011|163 000 km|1.6 l|Bensiini,Varsinais-Suomi
,OPEL Grandland X,19 800 €,2018|74 000 km|1.6 l|Diesel,Uusimaa
,VOLKSWAGEN Polo,9 490 €,2014|75 000 km|1.0 l|Bensiini,Uusimaa
,FORD TRANSIT,26 500 €(alv.väh.kelp.),2017|83 000 km|2.0 l|Diesel,Pohjois-Pohjanmaa
,VOLVO V70,15 800 €,2014|181 000 km|2.0 l|Diesel,Päijät-Häme
,VOLVO V90,41 900 €,2018|110 000 km|2.0 l|Diesel,Pohjois-Pohjanmaa
,TOYOTA YARIS,15 900 €,2017|50 000 km|1.5 l|Bensiini,Varsinais-Suomi
https://images.tori.fi/api/v1/imagestori/images/9777657933.jpg?rule=thumb_280x210,Pienoislinja-auto Ford,3 800 €,2004|630 000 km|2.4 l|Diesel,Varsinais-Suomi
,Audi A7,25 800 €,2011|135 000 km|3.0 l|Diesel,Uusimaa
,RENAULT Trafic,17 890 €,2017|53 000 km|1.6 l|Diesel,Pirkanmaa
https://images.tori.fi/api/v1/imagestori/images/3401082125.jpg?rule=thumb_280x210,Peugeot 604 sl v6 1975,5 500 €,1970|41 500 km,Varsinais-Suomi
,OPEL Astra,12 500 €,2016|141 000 km|1.4 l|Bensiini,Keski-Suomi
,BMW X5,8 790 €,2006|275 000 km|3.0 l|Diesel,Pohjois-Savo
,FORD FUSION,4 490 €,2008|125 000 km|1.4 l|Bensiini,Pirkanmaa
https://images.tori.fi/api/v1/imagestori/images/100044142800.jpg?rule=thumb_280x210,Mercedes-Benz GL,24 880 €,2007|205 000 km|4.0 l|Diesel,Uusimaa
https://images.tori.fi/api/v1/imagestori/images/100044156950.jpg?rule=thumb_280x210,MERCEDES-BENZ C,19 900 €,2015|165 000 km|1.6 l|Diesel,Pohjois-Savo
https://images.tori.fi/api/v1/imagestori/images/100044142839.jpg?rule=thumb_280x210,Kia Rio,10 880 €,2017|52 000 km|1.2 l|Bensiini,Pohjois-Savo
https://images.tori.fi/api/v1/imagestori/images/100044141270.jpg?rule=thumb_280x210,Land Rover Discovery Sport,49 800 €,2018|49 000 km|2.0 l|Diesel,Uusimaa
https://images.tori.fi/api/v1/imagestori/images/3750349047.jpg?rule=thumb_280x210,Chrysler Neon AJ VAIN 163TKM ,1 990 €,163 000 km|2.0 l|Bensiini,Pirkanmaa
https://images.tori.fi/api/v1/imagestori/images/100044142095.jpg?rule=thumb_280x210,RENAULT Megane,5 850 €,2013|233 000 km|1.5 l|Diesel,Uusimaa
https://images.tori.fi/api/v1/imagestori/images/3766429518.jpg?rule=thumb_280x210,Volvo V70 07,4 800 €,2007|378 000 km|2.4 l|Diesel,Uusimaa
,Volkswagen Tiguan,29 890 €(alv.väh.kelp.),2018|138 000 km|2.0 l|Diesel,Uusimaa
,VOLVO V40,25 900 €,2019|26 000 km|1.5 l|Bensiini,Pirkanmaa
,Autoja vm 2010-2020. Nopea kauppa,,,Uusimaa
https://images.tori.fi/api/v1/imagestori/images/100044149568.jpg?rule=thumb_280x210,SKODA OCTAVIA,8 500 €,2011|131 000 km|1.8 l|Bensiini,Satakunta
https://images.tori.fi/api/v1/imagestori/images/100044156637.jpg?rule=thumb_280x210,FORD Grand C-Max,15 400 €,2016|161 000 km|2.0 l|Diesel,Uusimaa
,AUDI A3,38 986 €(alv.väh.kelp.),2021|1.4 l|Hybridi,Pohjois-Pohjanmaa
https://images.tori.fi/api/v1/imagestori/images/100044167694.jpg?rule=thumb_280x210,Volvo S90,40 900 €,2019|35 000 km|2.0 l|Diesel,Varsinais-Suomi
https://images.tori.fi/api/v1/imagestori/images/100044143349.jpg?rule=thumb_280x210,AUDI A4,25 900 €,2016|156 000 km|2.0 l|Diesel,Keski-Suomi
https://images.tori.fi/api/v1/imagestori/images/3703068652.jpg?rule=thumb_280x210,"Citroen C5, katsastettu, webastolla",600 €,2002|Diesel,Pohjois-Pohjanmaa
,BMW 325,17 800 €,2009|178 000 km|3.0 l|Diesel,Keski-Pohjanmaa
,SUBARU Forester,29 800 €,2017|52 000 km|2.0 l|Bensiini,Päijät-Häme
https://images.tori.fi/api/v1/imagestori/images/100044154928.jpg?rule=thumb_280x210,SKODA OCTAVIA,25 800 €(alv.väh.kelp.),2017|118 000 km|2.0 l|Diesel,Keski-Pohjanmaa
https://images.tori.fi/api/v1/imagestori/images/100044140997.jpg?rule=thumb_280x210,FORD FIESTA,14 400 €,2014|49 000 km|1.0 l|Bensiini,Pohjanmaa
,Auto ,,,Keski-Suomi
https://images.tori.fi/api/v1/imagestori/images/8417670862.jpg?rule=thumb_280x210,Toyota Avensis 1.8 Multidrive,9 800 €,2011|235 000 km|1.8 l|Bensiini,Kymenlaakso
,NISSAN Juke,9 900 €,2012|130 000 km|1.6 l|Bensiini,Pohjois-Savo
,BMW 530,36 700 €,2017|78 000 km|2.0 l|Hybridi,Uusimaa
,TOYOTA Hilux,26 900 €,2011|116 200 km|3.0 l|Diesel,Pohjois-Pohjanmaa
,VOLVO XC90,55 900 €,2017|138 000 km|2.0 l|Hybridi,Pohjois-Savo
https://images.tori.fi/api/v1/imagestori/images/100044142773.jpg?rule=thumb_280x210,Mercedes-Benz E,19 880 €,2013|149 500 km|2.1 l|Diesel,Pohjois-Savo
,BMW 335,11 900 €,2007|347 000 km|3.0 l|Diesel,Uusimaa
https://images.tori.fi/api/v1/imagestori/images/100044142521.jpg?rule=thumb_280x210,MINI Countryman,14 900 €,2011|80 000 km|1.6 l|Bensiini,Uusimaa
,VOLVO XC60,30 890 €,2017|154 000 km|2.4 l|Diesel,Pohjois-Pohjanmaa
https://images.tori.fi/api/v1/imagestori/images/100044158309.jpg?rule=thumb_280x210,FORD Transit,7 900 €(alv.väh.kelp.),2012|256 000 km|2.2 l|Diesel,Varsinais-Suomi
